单色点阵汉字库索引表
==========================================================================================
序号     字符   Unicode    偏移(像素区)      宽度     高度     行字节   
544    惦    0x000060E6   0x00004400     16     16     2     
545    奠    0x00005960   0x00004420     16     16     2     
546    淀    0x00006DC0   0x00004440     16     16     2     
547    殿    0x00006BBF   0x00004460     16     16     2     
548    碉    0x00007889   0x00004480     16     16     2     
549    叼    0x000053FC   0x000044A0     16     16     2     
550    雕    0x000096D5   0x000044C0     16     16     2     
551    凋    0x000051CB   0x000044E0     16     16     2     
552    刁    0x00005201   0x00004500     16     16     2     
553    掉    0x00006389   0x00004520     16     16     2     
554    吊    0x0000540A   0x00004540     16     16     2     
555    钓    0x00009493   0x00004560     16     16     2     
556    调    0x00008C03   0x00004580     16     16     2     
557    跌    0x00008DCC   0x000045A0     16     16     2     
558    爹    0x00007239   0x000045C0     16     16     2     
559    碟    0x0000789F   0x000045E0     16     16     2     
560    蝶    0x00008776   0x00004600     16     16     2     
561    迭    0x00008FED   0x00004620     16     16     2     
562    谍    0x00008C0D   0x00004640     16     16     2     
563    叠    0x000053E0   0x00004660     16     16     2     
564    丁    0x00004E01   0x00004680     16     16     2     
565    盯    0x000076EF   0x000046A0     16     16     2     
566    叮    0x000053EE   0x000046C0     16     16     2     
567    钉    0x00009489   0x000046E0     16     16     2     
568    顶    0x00009876   0x00004700     16     16     2     
569    鼎    0x00009F0E   0x00004720     16     16     2     
570    锭    0x0000952D   0x00004740     16     16     2     
571    定    0x00005B9A   0x00004760     16     16     2     
572    订    0x00008BA2   0x00004780     16     16     2     
573    丢    0x00004E22   0x000047A0     16     16     2     
574    东    0x00004E1C   0x000047C0     16     16     2     
575    冬    0x000051AC   0x000047E0     16     16     2     
576    董    0x00008463   0x00004800     16     16     2     
577    懂    0x000061C2   0x00004820     16     16     2     
578    动    0x000052A8   0x00004840     16     16     2     
579    栋    0x0000680B   0x00004860     16     16     2     
580    侗    0x00004F97   0x00004880     16     16     2     
581    恫    0x0000606B   0x000048A0     16     16     2     
582    冻    0x000051BB   0x000048C0     16     16     2     
583    洞    0x00006D1E   0x000048E0     16     16     2     
584    兜    0x0000515C   0x00004900     16     16     2     
585    抖    0x00006296   0x00004920     16     16     2     
586    斗    0x00006597   0x00004940     16     16     2     
587    陡    0x00009661   0x00004960     16     16     2     
588    豆    0x00008C46   0x00004980     16     16     2     
589    逗    0x00009017   0x000049A0     16     16     2     
590    痘    0x000075D8   0x000049C0     16     16     2     
591    都    0x000090FD   0x000049E0     16     16     2     
592    督    0x00007763   0x00004A00     16     16     2     
593    毒    0x00006BD2   0x00004A20     16     16     2     
594    犊    0x0000728A   0x00004A40     16     16     2     
595    独    0x000072EC   0x00004A60     16     16     2     
596    读    0x00008BFB   0x00004A80     16     16     2     
597    堵    0x00005835   0x00004AA0     16     16     2     
598    睹    0x00007779   0x00004AC0     16     16     2     
599    赌    0x00008D4C   0x00004AE0     16     16     2     
600    杜    0x0000675C   0x00004B00     16     16     2     
601    镀    0x00009540   0x00004B20     16     16     2     
602    肚    0x0000809A   0x00004B40     16     16     2     
603    度    0x00005EA6   0x00004B60     16     16     2     
604    渡    0x00006E21   0x00004B80     16     16     2     
605    妒    0x00005992   0x00004BA0     16     16     2     
606    端    0x00007AEF   0x00004BC0     16     16     2     
607    短    0x000077ED   0x00004BE0     16     16     2     
608    锻    0x0000953B   0x00004C00     16     16     2     
609    段    0x00006BB5   0x00004C20     16     16     2     
610    断    0x000065AD   0x00004C40     16     16     2     
611    缎    0x00007F0E   0x00004C60     16     16     2     
612    堆    0x00005806   0x00004C80     16     16     2     
613    兑    0x00005151   0x00004CA0     16     16     2     
614    队    0x0000961F   0x00004CC0     16     16     2     
615    对    0x00005BF9   0x00004CE0     16     16     2     
616    墩    0x000058A9   0x00004D00     16     16     2     
617    吨    0x00005428   0x00004D20     16     16     2     
618    蹲    0x00008E72   0x00004D40     16     16     2     
619    敦    0x00006566   0x00004D60     16     16     2     
620    顿    0x0000987F   0x00004D80     16     16     2     
621    囤    0x000056E4   0x00004DA0     16     16     2     
622    钝    0x0000949D   0x00004DC0     16     16     2     
623    盾    0x000076FE   0x00004DE0     16     16     2     
624    遁    0x00009041   0x00004E00     16     16     2     
625    掇    0x00006387   0x00004E20     16     16     2     
626    哆    0x000054C6   0x00004E40     16     16     2     
627    多    0x0000591A   0x00004E60     16     16     2     
628    夺    0x0000593A   0x00004E80     16     16     2     
629    垛    0x0000579B   0x00004EA0     16     16     2     
630    躲    0x00008EB2   0x00004EC0     16     16     2     
631    朵    0x00006735   0x00004EE0     16     16     2     
632    跺    0x00008DFA   0x00004F00     16     16     2     
633    舵    0x00008235   0x00004F20     16     16     2     
634    剁    0x00005241   0x00004F40     16     16     2     
635    惰    0x000060F0   0x00004F60     16     16     2     
636    堕    0x00005815   0x00004F80     16     16     2     
637    蛾    0x000086FE   0x00004FA0     16     16     2     
638    峨    0x00005CE8   0x00004FC0     16     16     2     
639    鹅    0x00009E45   0x00004FE0     16     16     2     
640    俄    0x00004FC4   0x00005000     16     16     2     
641    额    0x0000989D   0x00005020     16     16     2     
642    讹    0x00008BB9   0x00005040     16     16     2     
643    娥    0x00005A25   0x00005060     16     16     2     
644    恶    0x00006076   0x00005080     16     16     2     
645    厄    0x00005384   0x000050A0     16     16     2     
646    扼    0x0000627C   0x000050C0     16     16     2     
647    遏    0x0000904F   0x000050E0     16     16     2     
648    鄂    0x00009102   0x00005100     16     16     2     
649    饿    0x0000997F   0x00005120     16     16     2     
650    恩    0x00006069   0x00005140     16     16     2     
651    而    0x0000800C   0x00005160     16     16     2     
652    儿    0x0000513F   0x00005180     16     16     2     
653    耳    0x00008033   0x000051A0     16     16     2     
654    尔    0x00005C14   0x000051C0     16     16     2     
655    饵    0x00009975   0x000051E0     16     16     2     
656    洱    0x00006D31   0x00005200     16     16     2     
657    二    0x00004E8C   0x00005220     16     16     2     
658    贰    0x00008D30   0x00005240     16     16     2     
659    发    0x000053D1   0x00005260     16     16     2     
660    罚    0x00007F5A   0x00005280     16     16     2     
661    筏    0x00007B4F   0x000052A0     16     16     2     
662    伐    0x00004F10   0x000052C0     16     16     2     
663    乏    0x00004E4F   0x000052E0     16     16     2     
664    阀    0x00009600   0x00005300     16     16     2     
665    法    0x00006CD5   0x00005320     16     16     2     
666    珐    0x000073D0   0x00005340     16     16     2     
667    藩    0x000085E9   0x00005360     16     16     2     
668    帆    0x00005E06   0x00005380     16     16     2     
669    番    0x0000756A   0x000053A0     16     16     2     
670    翻    0x00007FFB   0x000053C0     16     16     2     
671    樊    0x00006A0A   0x000053E0     16     16     2     
672    矾    0x000077FE   0x00005400     16     16     2     
673    钒    0x00009492   0x00005420     16     16     2     
674    繁    0x00007E41   0x00005440     16     16     2     
675    凡    0x000051E1   0x00005460     16     16     2     
676    烦    0x000070E6   0x00005480     16     16     2     
677    反    0x000053CD   0x000054A0     16     16     2     
678    返    0x00008FD4   0x000054C0     16     16     2     
679    范    0x00008303   0x000054E0     16     16     2     
680    贩    0x00008D29   0x00005500     16     16     2     
681    犯    0x000072AF   0x00005520     16     16     2     
682    饭    0x0000996D   0x00005540     16     16     2     
683    泛    0x00006CDB   0x00005560     16     16     2     
684    坊    0x0000574A   0x00005580     16     16     2     
685    芳    0x000082B3   0x000055A0     16     16     2     
686    方    0x000065B9   0x000055C0     16     16     2     
687    肪    0x000080AA   0x000055E0     16     16     2     
688    房    0x0000623F   0x00005600     16     16     2     
689    防    0x00009632   0x00005620     16     16     2     
690    妨    0x000059A8   0x00005640     16     16     2     
691    仿    0x00004EFF   0x00005660     16     16     2     
692    访    0x00008BBF   0x00005680     16     16     2     
693    纺    0x00007EBA   0x000056A0     16     16     2     
694    放    0x0000653E   0x000056C0     16     16     2     
695    菲    0x000083F2   0x000056E0     16     16     2     
696    非    0x0000975E   0x00005700     16     16     2     
697    啡    0x00005561   0x00005720     16     16     2     
698    飞    0x000098DE   0x00005740     16     16     2     
699    肥    0x000080A5   0x00005760     16     16     2     
700    匪    0x0000532A   0x00005780     16     16     2     
701    诽    0x00008BFD   0x000057A0     16     16     2     
702    吠    0x00005420   0x000057C0     16     16     2     
703    肺    0x000080BA   0x000057E0     16     16     2     
704    废    0x00005E9F   0x00005800     16     16     2     
705    沸    0x00006CB8   0x00005820     16     16     2     
706    费    0x00008D39   0x00005840     16     16     2     
707    芬    0x000082AC   0x00005860     16     16     2     
708    酚    0x0000915A   0x00005880     16     16     2     
709    吩    0x00005429   0x000058A0     16     16     2     
710    氛    0x00006C1B   0x000058C0     16     16     2     
711    分    0x00005206   0x000058E0     16     16     2     
